Name,Research And Development,Total Operating Expense,Operating Income,"Interest Expense, Net - Operating",Income Tax - Total,Net Income Incl Extra Before Distributions,Preferred Dividends,Basic Normalized EPS,Diluted Normalized EPS,Basic Weighted Average Shares,Diluted Weighted Average Shares,DPS - Common Stock Primary Issue,"Gross Margin, Percent","EBIT Margin, Percent",EBITDA,EBIT,Cash and Short Term Investments,Short Term Investments,"Total Receivables, Net",Total Inventory,Total Current Assets,"Property/Plant/Equipment, Total - Net","Intangibles, Net","Goodwill, Net",Long Term Investments,"Total Assets, Reported",Accounts Payable,Notes Payable/Short Term Debt,Total Current Liabilities,Total Long Term Debt,Total Debt,Total Liabilities,Retained Earnings (Accumulated Deficit),Total Equity,Net Debt Incl. Pref.Stock & Min.Interest,"Other Long Term Assets, Total","Other Liabilities, Total",Depreciation And Amortization,"Cash from Operating Activities, Cumulative","Capital Expenditures, Discrete","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","FOCF Ex Dividends, Discrete","Net Change in Cash, Cumulative","Pretax Margin, Percent",Operating Profit Margin,"Net Profit Margin, (%)",Target
NSC.HM,,1681761354160.0,246844530110.0,14360801630.0,23353091220.0,219342351360.0,,13819.21332,13819.21332,17574520.0,17574520.0,6650.0,32.17425,13.3835470308,332286030650.0,258115875560.0,316656939760.0,4900000000.0,270590057090.0,422417051540.0,1043929670000.0,534744562710.0,215267011060.0,75955665450.0,26061735380.0,1931958579600.0,97028896190.0,200667360600.0,534533569940.0,33203641950.0,180872291170.0,678180160120.0,188686201580.0,1123371660380.0,-8935095470.0,26214751860.0,198384000.0,32492899530.0,133349274310.0,26304155270.0,-23650593880.0,-60025909940.0,107045119040.0,49677981250.0,12.91004,0.0,11.3731,1
DHG.HM,,3121636115410.0,881534301690.0,12080103630.0,87717098060.0,777219726030.0,,5785.46634,5785.46634,130746070.0,130746070.0,3325.0,47.98473,19.3936898995,865584403070.0,776362456840.0,2153373518350.0,2110000000000.0,397657601950.0,1072605509020.0,3727292944320.0,631658167850.0,205780184060.0,,19231970360.0,4617666192700.0,201219543330.0,207391176990.0,816433295600.0,0.0,212271519450.0,883532568730.0,769784599950.0,3563970902640.0,-1930714491860.0,31300622580.0,63030811410.0,1509761610.0,452444401620.0,24562126490.0,45694016570.0,-527864626460.0,427882275130.0,-29680954670.0,21.58294,,18.68277,1
LBM.HM,,687991544080.0,99833172140.0,0.0,18466673660.0,81754670410.0,,8056.95633,8056.95633,10000000.0,10000000.0,2375.0,22.91387,12.5953575417,160251266400.0,99229339810.0,49313168980.0,,56539671230.0,68034298180.0,217666050630.0,283499410650.0,22078135900.0,0.0,,544077560160.0,50075189730.0,0.0,71618701780.0,0.0,0.0,78881386780.0,55168760930.0,371999471860.0,-55574670270.0,20681086970.0,986500000.0,6776467990.0,164953194680.0,154467767940.0,-152126148700.0,-25260925000.0,10485426740.0,-12537686290.0,12.77221,,10.37727,1
PVD.HM,,3926439910040.0,69032054630.0,109283560320.0,25729313420.0,19553861690.0,,-30.97254,-30.97254,505357770.0,505357770.0,,9.29153,-1.6759418778,473949412310.0,-66961787870.0,2674953831440.0,1544250741200.0,1878416077120.0,757836145920.0,5428797240960.0,13705804377280.0,176987996240.0,,601847655280.0,20761202484160.0,779809714880.0,0.0,2798539771780.0,3230533923340.0,3865431457780.0,7061971249730.0,1937943722530.0,13794218955930.0,1992072374720.0,232221455540.0,785099163840.0,13649644090.0,-376402510940.0,608266399100.0,457025313960.0,151202125490.0,-984668910040.0,205506438510.0,1.56425,,-0.39476,1
VIP.HM,,700238328950.0,-18850030950.0,24053223110.0,10932870290.0,10497184770.0,,-168.36929,-168.36929,68086940.0,68086940.0,475.0,6.8565,-1.0292255357,179840571630.0,-7013022360.0,570954999460.0,470000000000.0,81637449070.0,85145168460.0,745687159150.0,672072945180.0,1791000000.0,,31003878110.0,1472308328700.0,30191139270.0,0.0,165303729370.0,289638000000.0,338412000000.0,498490002190.0,128590769160.0,1103455807870.0,88528686290.0,13088050580.0,35079196720.0,1789502890.0,159863166360.0,4038688530.0,-73056238190.0,-115646616970.0,155824477830.0,-28928314260.0,3.14506,,1.54056,1
PAC.HM,,2842216533500.0,206301122620.0,45932294700.0,48584656240.0,173826965880.0,,3366.4412,3366.4412,46471710.0,46471710.0,,14.65599,6.093043145,268215268460.0,185747496070.0,908956485770.0,789800000000.0,188540125190.0,673628923740.0,1809377900140.0,375183364900.0,209141306750.0,,32500000000.0,2479649874670.0,153936425780.0,0.0,1601462784130.0,68050336200.0,1294150472700.0,1669933120340.0,102367853520.0,730296569590.0,471390804780.0,51256800850.0,420000000.0,3928158680.0,242384295350.0,99525308209.9999,-160562029430.0,-111485962450.0,142858987140.0,-30188653200.0,7.29573,,5.13181,1
PGC.HM,,3203061121590.0,159850678900.0,32368024950.0,34201558710.0,120033087030.0,,1583.29476,1583.29476,60339290.0,60339290.0,1330.0,17.00057,3.8500044274,177974567150.0,129472253210.0,1211987790900.0,1153088004430.0,399586061520.0,195055808070.0,1841733557790.0,251389749670.0,66443016690.0,,6643511210.0,2427626415770.0,353476590560.0,1022905627750.0,,,,,,,,,,7841921050.0,81994235580.0,31962324840.0,-395116950700.0,318474266480.0,50031910740.0,5337753860.0,4.75836,,3.02021,1
FPT.HM,,29428768408260.0,6228494136770.0,483995846800.0,987905341460.0,4337411879800.0,,4431.6313,4431.6313,906099030.0,906099030.0,1900.0,38.23054,15.1622221172,7052283951780.0,5406433347980.0,26148566028700.0,20730720735460.0,6770806365720.0,1507342901620.0,35118372900850.0,10556376234620.0,1133060057850.0,465985410330.0,3101993693320.0,53697940895880.0,2865815039580.0,17381426776370.0,22364710509820.0,677796913410.0,12740207106160.0,25988749958890.0,6390906128450.0,15745573276300.0,-1521808267730.0,2753092132130.0,85890038920.0,,5839693554730.0,2911001172730.0,-10412890116330.0,5364662434400.0,2928692382000.0,731653919200.0,17.77255,0.0,11.0502,1
ABT.HM,,306174863150.0,35472571270.0,2063842020.0,2585497470.0,33793208790.0,,2903.68147,2903.68147,11497260.0,11497260.0,1900.0,18.96016,5.7963777757,27799549570.0,19803175960.0,68095523690.0,29454860.0,41870113410.0,176659207310.0,295336129080.0,74254333790.0,10970445450.0,,187202383000.0,594273998810.0,20475190520.0,124489184820.0,128440632610.0,0.0,94271506730.0,132991764110.0,19527821770.0,410683399130.0,30419222180.0,26000852410.0,4551131500.0,,-1912834570.0,30021540160.0,-4944118440.0,18452769800.0,-31934374730.0,11430936140.0,10.64803,0.0,9.89125,1
SCD.HM,,168384512720.0,-36664190490.0,14605947320.0,-706039100.0,-35593616040.0,,-4198.52884,-4198.52884,8477640.0,8477640.0,0.0,15.05967,-19.1239478719,-18391198880.0,-25190125760.0,45627111110.0,0.0,24686712990.0,23643793200.0,95050210050.0,233826807940.0,0.0,,8908250000.0,371142223360.0,25117167080.0,0.0,39810293760.0,168666168460.0,168666168460.0,216076380970.0,4235801950.0,193458360060.0,45489003430.0,4211673190.0,7599918750.0,3448758490.0,-34737028810.0,46789373320.0,7186974890.0,,-81526402130.0,-27550053920.0,-27.55813,,-27.02211,0
TRC.HM,,345622467130.0,71841687160.0,6281486300.0,16039288530.0,97217945620.0,,2327.24785,2327.24785,29125000.0,29125000.0,,23.66756,14.8150386697,91535958740.0,61847475890.0,112634862120.0,,43385629650.0,69900026710.0,396556458670.0,1399900984150.0,1341143200.0,,170232449380.0,1974220039440.0,12986353800.0,32935851290.0,147526909990.0,273871700000.0,273871700000.0,421398609990.0,73672848570.0,1561576883880.0,120731822970.0,47816387620.0,,1466901110.0,21343870470.0,36476238070.0,-1990161320.0,-59654089250.0,-15132367600.0,-40505014910.0,27.12981,,23.28773,1
GTA.HM,,491362187900.0,19479749220.0,11036202710.0,3989413540.0,15674119440.0,,1594.51876,1594.51876,9830000.0,9830000.0,807.5,7.6136,1.8590075775,16679261460.0,9496590320.0,296382838310.0,277100000000.0,44119351250.0,86884836290.0,431146109440.0,32858999750.0,,,2000000000.0,467761723730.0,23591111140.0,213583732960.0,339141681960.0,0.0,265072287210.0,339141681960.0,18327750780.0,169291977440.0,-107811206980.0,1619619440.0,,363628490.0,-33526617990.0,2029655150.0,68999480420.0,-63268092650.0,-35556273140.0,-27800655880.0,3.84924,,3.06829,1
ACL.HM,,1165403343390.0,47671143470.0,32052204490.0,4766707020.0,42519769940.0,,847.69939,847.69939,50159020.0,50159020.0,,12.71551,6.3381739879,119466262540.0,76886771580.0,102152820490.0,,197327181200.0,852692427760.0,1157970319370.0,241573497090.0,49505265630.0,,1000000000.0,1457942183700.0,73381927910.0,595982583560.0,965082211500.0,0.0,884471588430.0,965082211500.0,162469209250.0,694459876280.0,845690560300.0,6996962510.0,,768630070.0,361791378060.0,2567597080.0,-2567597080.0,-295475047380.0,359223780980.0,63371792360.0,3.89807,,3.50512,1
HBC.HM,,11204852564120.0,151116524640.0,299034576900.0,51594342270.0,102964490780.0,,371.58664,371.58664,242415780.0,242415780.0,285.0,7.06703,3.9882259142,684034328310.0,452901702010.0,804827272380.0,70461449560.0,11240361955810.0,2392129225700.0,14877336619110.0,949170475980.0,53211182120.0,24056926090.0,204995259550.0,16576620526680.0,3649112055930.0,4601688516380.0,10747646462610.0,145355543080.0,5117565533740.0,11953604030990.0,846358730010.0,3598645910390.0,5408502232840.0,382284756630.0,276753433340.0,12220234540.0,563517773870.0,64073158360.0,-53053851110.0,-20140742030.0,499444615510.0,490322526420.0,1.30825,,0.81781,1
TSC.HM,,380516122320.0,136964508530.0,3703721600.0,5367320580.0,114836086250.0,,777.76889,777.76889,147648080.0,147648080.0,,19.29698,-3.1910667889,6309739620.0,-16513152550.0,578001324030.0,557558049620.0,360117266160.0,60504715190.0,1014841084930.0,114233249560.0,64425610230.0,594443304020.0,487371005440.0,2303481940570.0,60480837850.0,159276133060.0,149117533230.0,0.0,40938266500.0,400503036540.0,70135549560.0,1591408071010.0,-530033163630.0,8430726370.0,,1851538940.0,-32254247870.0,4819440850.0,-49328691300.0,84427843590.0,-37073688720.0,2817012420.0,26.55608,,22.19138,1
UIC.HM,,2407204778040.0,65438199330.0,1104446440.0,13788757430.0,55172684120.0,,6620.53011,6620.53011,8000000.0,8000000.0,2850.0,2.92959,1.9692284699,70288751430.0,48691989470.0,8111076260.0,,110891537770.0,104328167030.0,236849459930.0,196300726270.0,,,7696385180.0,447524236480.0,87187614410.0,0.0,210419152810.0,10897570530.0,118017570530.0,221443852930.0,50601213060.0,288393975300.0,59065805600.0,2793895540.0,127129580.0,676492290.0,58236473940.0,46120205670.0,3215337340.0,-112292499940.0,12116268270.0,-50840688670.0,2.78898,0.0,2.14207,1
VNE.HM,,1987420072600.0,11592587590.0,37194948300.0,2858931100.0,7948670130.0,,106.23711,106.23711,81934030.0,81934030.0,0.0,4.75224,1.9868745162,69850638310.0001,39717873120.0,125601298530.0,51530162090.0,1020898399460.0,164073182230.0,1563671556130.0,1471739612450.0,32651395790.0,,304648323350.0,3483317004280.0,541019061680.0,663812819510.0,1089938894510.0,8558816310.0,387749369090.0,1127351191460.0,123623132790.0,965622681790.0,282581221150.0,4401152840.0,527976880.0,5583724290.0,290942125660.0,603572679120.0,-688514903090.0,349843633160.0,-312630553460.0,-47729630940.0,0.6172,0.0,0.39763,1
PET.HM,,17206806194970.0,391431404620.0,81065460550.0,103881323220.0,264843501810.0,,2938.27939,2938.27939,85584740.0,85584740.0,,5.33689,2.3813775443,439574604470.0,419080478390.0,2993011464940.0,416534730380.0,2540943622670.0,1447149643240.0,7164336982270.0,128732481800.0,170749690690.0,7651912500.0,752684735810.0,8493140366000.0,2241130193750.0,3560524219400.0,4381576092310.0,207245734350.0,2715091532400.0,4777758836260.0,177703293720.0,1542997703850.0,809052958620.0,248523349610.0,65468717430.0,8422478650.0,-151079865600.0,21867540520.0,-11961821130.0,930312213500.0,-172947406120.0,767267947330.0,2.36012,,1.43868,1
HT1.HM,,6600555948830.0,463786433090.0,99949157180.0,92566287900.0,368954105380.0,,967.00807,967.00807,381541910.0,381541910.0,570.0,12.3043,7.5457652045,1117318635000.0,533058689380.0,310846901640.0,14627847840.0,508975589620.0,664145366840.0,1524135041420.0,6714574467370.0,95310106140.0,167398430.0,44436000000.0,8809187003330.0,1208301074000.0,0.0,4628609746470.0,0.0,2376947182560.0,4656855722440.0,727675817170.0,5383675294250.0,1293330100380.0,389903892470.0,19455063370.0,,735152411270.0,125080427940.0,-113911391560.0,-1403524303640.0,610071983330.0,-782304842110.0,6.53668,0.0,5.22277,1
TNC.HM,,28907360310.0,41283499520.0,0.0,2845844970.0,39269882100.0,,1662.47201,1662.47201,19250000.0,19250000.0,1900.0,19.10255,6.2354593185,12386109760.0,4376722510.0,167904736060.0,165000000000.0,16152451240.0,39481928000.0,224017465490.0,128154059500.0,0.0,,27311175700.0,385719620950.0,539976030.0,0.0,22317847780.0,0.0,0.0,39317847780.0,56720558930.0,344694570590.0,-169514405480.0,2464883100.0,17000000000.0,1122314370.0,-10382029880.0,17179409470.0,29267182960.0,-38494822500.0,-27561439350.0,-19609669420.0,60.00173,,44.27662,1
HDC.HM,,968643353940.0,383679277500.0,41795454700.0,79437954760.0,309339306260.0,,3749.51853,3749.51853,83143870.0,83143870.0,0.0,35.92782,31.3780612233,438818248190.0,424332623230.0,71235921830.0,9544550880.0,593331641530.0,1859015814680.0,2670419985510.0,984430001630.0,1110457000.0,,77404370630.0,3776882006580.0,167581504330.0,277257745240.0,,,,,,,,,,1585791250.0,-309161924290.0,20854401750.0,-46800988590.0,387725904410.0,-330016326040.0,31762991530.0,28.8901,0.0,22.87467,1
VTO.HM,,894025137660.0,52195196620.0,23913418380.0,34988127040.0,129305870610.0,,345.84128,345.84128,78866670.0,78866670.0,760.0,13.73374,6.4141526874,306059762510.0,60692017000.0,566310617350.0,,86766768730.0,85234295430.0,750821857350.0,954282091730.0,23346944250.0,,17640046940.0,1756055704110.0,46412595340.0,0.0,353444962530.0,331885897160.0,419299657330.0,685330859690.0,62873374530.0,1100736320090.0,70874060660.0,9399086980.0,,5920707110.0,235571998780.0,931972040.0,118279715360.0,-135938840190.0,234640026740.0,217885020680.0,17.36319,,11.76321,1
VIC.HM,4662419000000.0,122843201000000.0,2844669000000.0,10288893000000.0,10704615000000.0,-2513883000000.0,,-1785.46773,-1785.46773,3669133720.0,3669133720.0,,27.10262,1.8605804999,15611034000000.0,2338524000000.0,26432684000000.0,8080448000000.0,58319887000000.0,50425325000000.0,161374270000000.0,189392774000000.0,24628519000000.0,1144455000000.0,44364062000000.0,428384465000000.0,19648464000000.0,2782927000000.0,169222607000000.0,103814870000000.0,129786852000000.0,344145000000000.0,4359645000000.0,79195877000000.0,147762362000000.0,10920667000000.0,13061799000000.0,1415701000000.0,-14205904000000.0,36840586000000.0,-22383790000000.0,25672025000000.0,-51046490000000.0,-11051452000000.0,2.50338,0.0,-2.0001,0
BMC.HM,,115846074570.0,21598599250.0,0.0,3316036010.0,17441618800.0,,1407.41867,1407.41867,12392630.0,12392630.0,,29.87125,16.6415895169,35237416320.0,22872978430.0,79544966380.0,,17695978730.0,90561125010.0,188750570120.0,33924333420.0,0.0,,,243510949530.0,114318540.0,0.0,25210847350.0,0.0,0.0,26390675350.0,15990279730.0,202217471720.0,-4030079040.0,14393149850.0,1179828000.0,44910370.0,80172526660.0,3855004460.0,-3591383700.0,,76317522200.0,75514887340.0,15.10255,,12.68992,1
HPG.HM,,112671346533080.0,37008443446270.0,2525823258240.0,2535822782890.0,34478143197460.0,,7176.42441,7176.42441,4472922710.0,4472922710.0,475.0,27.46424,25.4478448193,44130576124459.9,38090280679780.0,40707528178210.0,18236152616080.0,9293768366270.0,42134493932210.0,94154859648300.0,78442825336820.0,536715844900.0,37121950670.0,554926710740.0,178236422358250.0,23729142569420.0,37547008389960.0,51975217447500.0,17343247551510.0,54141713223620.0,72440394768050.0,21792442633290.0,59071039620780.0,32467367935340.0,1871647826490.0,2972516821190.0,88548915010.0,26720913303110.0,11621470092370.0,-19669452763010.0,1740105149960.0,15099443210740.0,8775276263900.0,24.75737,,21.41538,1
CDC.HM,,748872864980.0,20190474020.0,12695084540.0,5463320780.0,29697318970.0,,1260.97335,1260.97335,21988720.0,21988720.0,0.0,6.05672,1.108598591,12933879070.0,8525825340.0,424485768060.0,399174045520.0,425121953560.0,218688903620.0,1083605214090.0,83222475690.0,66827000000.0,,50861045260.0,1287018991210.0,129093338100.0,418639377790.0,490398628680.0,77864886230.0,198918356350.0,577609761610.0,13071121810.0,250008193400.0,-209056856020.0,573713780.0,6587303290.0,,-206110133280.0,13808156530.0,-86089784310.0,268576505560.0,-219918289810.0,-23623412030.0,4.6961,,3.86149,0
TTF.HM,,1627101271500.0,-20061756590.0,55503187580.0,-819023050.0,-8672019770.0,,-42.01844,-42.01844,317612630.0,317612630.0,,17.10463,-0.8372797144,59037446450.0,-13455415860.0,264422003060.0,20684521380.0,556406831790.0,933585211070.0,2089721996200.0,328981864880.0,103456955460.0,167153107760.0,73111279910.0,2838339379140.0,297587086580.0,27020000000.0,2793957946760.0,0.0,507238147130.0,2695271914260.0,-3043809671650.0,-454442515290.0,292847913550.0,33278272960.0,11579244570.0,19371173020.0,-252922039910.0,101273021930.0,-91386811430.0,512001450000.0,-354195061840.0,167507625380.0,0.10533,,-0.53963,1
ASP.HM,,3376254400200.0,15165878890.0,17833380570.0,7823168410.0,25374646450.0,,1002.04932,1002.04932,37339540.0,37339540.0,,13.24526,0.4458343634,48518895760.0,15120117010.0,317797102190.0,100578357620.0,552756710160.0,75419845420.0,983135322240.0,85405533140.0,73188172230.0,34561997210.0,76820234460.0,2028090103670.0,691948947520.0,519694699390.0,1065971310480.0,169625928000.0,819380948620.0,1302955715360.0,117966637430.0,493101935650.0,747331943190.0,725722494280.0,49530092620.0,18675257450.0,294604492300.0,14374686570.0,-15028464710.0,-109677905930.0,280229805730.0,169970632780.0,0.97807,,0.7482,1
DPM.HM,,9139969914200.0,3646171279150.0,69266472920.0,627954922060.0,3117133794100.0,,7748.00954,7748.00954,391334260.0,391334260.0,,37.42755,27.7227855164,4071762178000.0,3544674498860.0,5979115312970.0,3455000000000.0,612084203550.0,2775533988250.0,9519579701250.0,3057571986800.0,833475205890.0,,254502270500.0,13917930244400.0,771382083150.0,0.0,2026034102660.0,858922907880.0,1049794666630.0,3215241371520.0,654776859270.0,8084699933870.0,-3001604511690.0,284756871270.0,34944953970.0,67155587400.0,2516071571660.0,221937019050.0,-1318920885480.0,-702434303840.0,2294134552610.0,494916727620.0,29.71554,0.0,23.7156,1
DQC.HM,,709183985340.0,24647379820.0,4086828080.0,2039889220.0,21683773460.0,,780.78452,780.78452,27558070.0,27558070.0,475.0,30.33435,-0.4639471467,25643167280.0,-3404589670.0,109260148840.0,52752333590.0,351160755900.0,372402158120.0,914890994530.0,302921785720.0,89810812480.0,,90794206270.0,1410152876410.0,90039346760.0,44566726340.0,432760728730.0,49734000000.0,110878726340.0,494721502820.0,64178076770.0,914927364830.0,-16852542400.0,2970117120.0,3966365940.0,18523170590.0,-35984232980.0,31125809320.0,-47498929520.0,27072243990.0,-67110042300.0,-56380512970.0,3.37933,,2.95487,1
PIT.HM,,878942085430.0,-5696232200.0,13072834850.0,79732130.0,-5673007690.0,,-373.09006,-373.09006,14210230.0,14210230.0,0.0,10.91586,1.114911674,20088387390.0,9735919960.0,13377913240.0,4029922560.0,126602348040.0,93030779890.0,243036852530.0,74883938680.0,5622172270.0,,3870000000.0,329595165600.0,25735832220.0,177184680010.0,209764343950.0,0.0,182920296680.0,212500551610.0,-18944158530.0,120623557370.0,175327815020.0,2061388470.0,2736207670.0,3198368910.0,9517540260.0,379800000.0,199875930.0,-5735616670.0,9137740260.0,5785431580.0,-0.64052,0.0,-0.64965,1
SGT.HM,,602444830590.0,87358736430.0,43556632560.0,14931904540.0,68276045670.0,,922.62927,922.62927,74001600.0,74001600.0,0.0,27.75796,16.0149143193,121447387660.0,110471450230.0,82790060770.0,1000000000.0,1040536318450.0,634786324570.0,1997806132730.0,301075505630.0,60273310.0,13500000000.0,2012055041030.0,4416748260560.0,140560373110.0,0.0,803429902770.0,82111216000.0,470856439970.0,1754064566000.0,24160547060.0,764176587060.0,442750067670.0,17004857330.0,746328782110.0,1205363280.0,-89357143800.0,208939998800.0,-1581908230560.0,1630163745190.0,-298297142600.0,-41089692320.0,12.28543,,9.8979,1
